filepath,label
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1019.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1029.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1032.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1039.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1041.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1050.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1053.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1055.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1056.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1060.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1067.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1071.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1073.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1074.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1076.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1078.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1079.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1083.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1086.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1087.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1091.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1097.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1102.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1103.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1104.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1106.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1108.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1112.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1113.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1115.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1131.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1132.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1137.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1142.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1143.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1144.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1146.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1150.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1158.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1164.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon11641.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1170.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1171.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1172.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1178.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1187.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1193.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1200.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1201.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1213.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1214.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1215.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1217.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1219.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1220.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1228.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon12281.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon12311.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1236.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1241.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1243.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1245.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1250.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1251.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1258.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1259.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1263.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1268.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1271.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1277.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1278.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1283.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1296.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1297.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1298.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1305.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1308.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13182.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1328.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1330.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1332.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1335.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1336.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1339.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1343.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1349.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13492.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13511.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13513.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1352.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1353.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1356.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1357.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1358.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1359.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1364.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1372.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1373.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1375.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1377.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1379.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13801.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13802.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1381.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1383.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13851.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13852.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13853.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13854.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13855.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13856.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13857.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13859.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1388.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1391.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1394.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1395.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1396.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1397.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13971.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1398.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13981.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13982.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13986.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon13988.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1399.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1400.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1402.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1404.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1408.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1410.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1418.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1419.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1422.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1423.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1426.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1427.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1428.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1432.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1436.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1437.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1438.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1446.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1449.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1451.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1454.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1456.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1462.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1463.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1464.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1469.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1470.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1474.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1477.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1479.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1480.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1482.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1483.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1484.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1486.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1492.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1493.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1494.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1496.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1497.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1500.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1501.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1509.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1514.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1516.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1520.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon15204.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon15205.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1525.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1532.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon15331.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon15334.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon15336.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1534.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1535.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1544.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1546.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1552.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1553.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1556.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1558.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1562.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1564.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1566.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1567.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1568.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1569.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1571.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1572.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1574.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1575.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1576.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1581.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1590.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1594.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1599.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1605.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1608.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1611.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1612.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1613.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon16211.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon16212.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon16213.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1622.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1623.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1627.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1637.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1638.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1645.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1646.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1650.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1651.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1653.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1660.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1662.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1663.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1667.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1668.jpg,01_Byzantin_Iconography
Pandora_18k/01_Byzantin_Iconography/Anonym_unidentified/ikon1672.jpg,01_Byzantin_Iconography
